name,population,households,lad_trse_rank,lad_vul_rank,lad_disability_and_caring_rank,lad_childcare_young_people_rank,lad_low_income_poverty_rank,lad_acc_rank,lad_work_access_rank,lad_education_access_rank,lad_health_access_rank,lad_amenities_access_rank,lad_trse_10pct,lad_trse_30pct,ca_trse_rank,ca_vul_rank,ca_disability_and_caring_rank,ca_childcare_young_people_rank,ca_low_income_poverty_rank,ca_acc_rank,ca_work_access_rank,ca_education_access_rank,ca_health_access_rank,ca_amenities_access_rank,ca_trse_10pct,ca_trse_30pct,eng_trse_rank,eng_vul_rank,eng_disability_and_caring_rank,eng_childcare_young_people_rank,eng_low_income_poverty_rank,eng_acc_rank,eng_work_access_rank,eng_education_access_rank,eng_health_access_rank,eng_amenities_access_rank,eng_trse_10pct,eng_trse_30pct,high_risk_pop,feature_type
E00029824,316,115,22,41,43,30,59,45,18,38,55,49,FALSE,TRUE,27,61,62,46,77,37,15,26,40,53,FALSE,TRUE,44,49,49,34,71,68,31,47,68,80,FALSE,FALSE,0,output_area
E00029825,405,140,0,5,8,6,7,4,4,26,9,6,TRUE,TRUE,2,12,15,17,21,7,3,19,7,17,TRUE,TRUE,7,5,11,9,12,35,16,44,38,47,TRUE,TRUE,405,output_area
E00029826,275,135,29,23,31,23,31,53,26,51,66,52,FALSE,TRUE,31,47,53,40,55,41,21,33,46,54,FALSE,FALSE,47,33,40,28,45,70,36,50,72,81,FALSE,FALSE,0,output_area
E00029827,349,144,3,41,54,25,52,3,4,21,9,4,TRUE,TRUE,9,61,72,41,72,4,3,16,7,13,TRUE,TRUE,19,49,60,29,64,31,16,42,38,34,FALSE,TRUE,349,output_area
E00029828,315,115,22,11,25,3,16,44,21,47,55,41,FALSE,TRUE,26,27,47,10,37,37,18,31,40,47,FALSE,TRUE,44,14,34,5,26,68,33,49,68,79,FALSE,FALSE,0,output_area
E00029829,303,132,59,77,40,93,79,33,11,12,44,23,FALSE,FALSE,60,88,60,93,91,29,9,11,36,36,FALSE,FALSE,67,83,47,90,87,62,25,39,65,75,FALSE,FALSE,0,output_area
E00029830,355,117,1,7,16,1,16,7,4,26,25,15,TRUE,TRUE,5,20,33,5,38,13,3,19,20,28,TRUE,TRUE,12,9,23,2,26,42,16,44,49,71,FALSE,TRUE,355,output_area
E00029831,250,99,11,23,42,5,48,28,21,32,32,21,FALSE,TRUE,16,46,62,15,68,26,18,22,27,34,FALSE,TRUE,31,32,49,7,60,59,33,45,56,74,FALSE,FALSE,0,output_area
E00029832,174,89,1,21,32,30,20,7,13,32,16,6,TRUE,TRUE,6,45,54,46,43,14,12,22,12,17,TRUE,TRUE,13,31,41,34,31,42,28,45,43,51,FALSE,TRUE,174,output_area
E00029833,251,148,21,61,22,96,54,33,11,12,44,23,FALSE,TRUE,25,77,43,95,73,29,9,11,36,36,FALSE,TRUE,43,68,31,94,66,62,25,39,65,75,FALSE,FALSE,0,output_area
E00029834,238,108,25,13,8,18,20,49,31,47,61,45,FALSE,TRUE,29,30,15,35,44,39,24,31,43,50,FALSE,TRUE,46,16,11,24,33,69,38,49,70,80,FALSE,FALSE,0,output_area
E00029835,213,99,21,30,27,23,56,43,26,47,55,37,FALSE,TRUE,26,53,49,39,74,36,21,31,40,45,FALSE,TRUE,43,40,36,28,68,68,36,49,68,78,FALSE,FALSE,0,output_area
E00029837,278,120,16,40,65,17,50,35,40,42,34,29,FALSE,TRUE,20,60,79,32,70,30,32,29,29,40,FALSE,TRUE,36,48,70,21,62,63,45,48,57,77,FALSE,FALSE,0,output_area
E00029838,307,131,26,38,46,35,43,50,40,47,81,36,FALSE,TRUE,29,58,65,50,64,40,32,31,55,43,FALSE,TRUE,46,46,53,38,56,70,45,49,77,78,FALSE,FALSE,0,output_area
E00029839,360,132,12,8,16,7,12,29,31,26,32,21,FALSE,TRUE,16,23,32,19,32,26,24,19,28,34,FALSE,TRUE,31,11,22,10,20,59,38,44,56,74,FALSE,FALSE,0,output_area
E00029840,304,137,74,82,30,96,92,9,6,9,27,14,FALSE,FALSE,72,91,53,95,98,16,5,9,23,27,FALSE,FALSE,73,86,39,93,96,46,18,37,52,70,FALSE,FALSE,0,output_area
E00029841,305,142,28,22,20,51,19,51,58,42,86,32,FALSE,TRUE,30,45,39,61,41,40,49,29,58,41,FALSE,TRUE,46,31,28,50,30,70,57,48,79,77,FALSE,FALSE,0,output_area
E00029842,245,96,12,31,26,26,55,30,31,32,32,21,FALSE,TRUE,17,53,48,42,73,27,24,22,28,34,FALSE,TRUE,32,40,35,30,67,60,38,45,56,74,FALSE,FALSE,0,output_area
E00029843,302,126,14,37,24,54,47,32,45,32,33,23,FALSE,TRUE,18,58,46,64,67,28,37,22,28,36,FALSE,TRUE,34,46,34,52,59,61,49,45,57,75,FALSE,FALSE,0,output_area
E00029844,282,117,15,54,44,81,42,33,51,32,34,23,FALSE,TRUE,19,71,63,83,63,29,43,22,29,36,FALSE,TRUE,35,61,51,75,55,62,53,45,57,75,FALSE,FALSE,0,output_area
E00029845,287,135,29,23,48,29,15,52,64,42,90,32,FALSE,TRUE,30,46,66,45,37,41,56,29,61,41,FALSE,FALSE,47,33,54,34,26,70,62,48,80,77,FALSE,FALSE,0,output_area
E00029846,297,147,19,26,28,30,36,38,64,38,36,29,FALSE,TRUE,22,50,50,46,59,33,56,26,32,40,FALSE,TRUE,40,37,38,34,50,66,62,47,60,77,FALSE,FALSE,0,output_area
E00029847,333,146,10,32,21,67,28,26,51,16,29,26,FALSE,TRUE,15,54,41,73,54,25,43,14,26,38,FALSE,TRUE,29,41,30,62,43,58,53,41,54,76,FALSE,TRUE,0,output_area
E00029848,318,130,25,45,29,45,71,48,64,32,72,36,FALSE,TRUE,28,64,51,57,85,39,56,22,49,43,FALSE,TRUE,45,53,38,46,80,69,62,45,73,78,FALSE,FALSE,0,output_area
E00029849,318,129,22,11,13,14,15,45,58,21,66,36,FALSE,TRUE,27,27,26,29,37,37,49,16,46,43,FALSE,TRUE,44,15,18,19,26,68,57,42,72,78,FALSE,FALSE,0,output_area
E00029850,306,122,17,6,10,4,10,36,58,21,35,37,FALSE,TRUE,21,14,20,11,29,31,49,16,30,45,FALSE,TRUE,38,6,13,5,18,64,57,42,58,78,FALSE,FALSE,0,output_area
E00029851,295,122,25,15,21,14,19,49,64,21,61,43,FALSE,TRUE,29,35,41,29,42,39,56,16,43,48,FALSE,TRUE,46,20,29,19,31,69,62,42,70,79,FALSE,FALSE,0,output_area
E00029852,302,123,27,29,31,48,25,50,70,21,49,49,FALSE,TRUE,29,52,53,60,50,40,63,16,38,53,FALSE,TRUE,46,38,40,48,39,70,66,42,67,80,FALSE,FALSE,0,output_area
E00029853,260,114,27,62,35,89,56,50,75,21,44,49,FALSE,TRUE,29,77,56,89,75,40,69,16,36,53,FALSE,TRUE,46,69,43,84,68,70,71,42,65,80,FALSE,FALSE,0,output_area
E00029854,249,122,34,28,53,17,32,60,40,47,66,73,FALSE,FALSE,36,51,70,33,57,47,32,31,46,68,FALSE,FALSE,51,38,59,22,47,73,45,49,72,83,FALSE,FALSE,0,output_area
E00029855,245,130,35,31,34,50,27,61,40,47,66,78,FALSE,FALSE,37,54,56,61,52,48,32,31,46,71,FALSE,FALSE,52,41,43,49,41,74,45,49,72,83,FALSE,FALSE,0,output_area
E00029856,201,96,31,21,13,31,38,55,26,42,66,68,FALSE,FALSE,32,44,25,47,61,43,21,29,46,64,FALSE,FALSE,49,30,17,35,52,71,36,48,72,82,FALSE,FALSE,0,output_area
E00029857,205,89,31,44,60,26,53,56,31,42,61,68,FALSE,FALSE,32,63,75,42,72,43,24,29,43,64,FALSE,FALSE,49,52,65,31,65,72,38,48,70,82,FALSE,FALSE,0,output_area
E00029858,445,207,24,17,29,15,17,47,18,32,55,57,FALSE,TRUE,28,37,52,31,39,39,15,22,40,58,FALSE,TRUE,45,23,39,20,28,69,31,45,68,81,FALSE,FALSE,0,output_area
E00029859,308,147,35,26,51,32,20,60,31,47,66,78,FALSE,FALSE,36,50,68,47,43,47,24,31,46,71,FALSE,FALSE,51,37,56,36,32,73,38,49,72,83,FALSE,FALSE,0,output_area
E00029860,290,129,34,25,22,21,49,59,26,42,72,78,FALSE,FALSE,35,49,43,38,69,46,21,29,49,71,FALSE,FALSE,51,35,31,26,61,73,36,48,73,83,FALSE,FALSE,0,output_area
E00029861,244,129,4,36,12,83,43,13,18,12,23,22,TRUE,TRUE,10,57,21,85,64,19,15,11,18,35,TRUE,TRUE,20,45,15,77,56,50,31,39,47,75,FALSE,TRUE,0,output_area
E00029862,258,119,2,6,3,8,12,10,13,7,19,17,TRUE,TRUE,8,14,6,21,31,17,12,8,15,31,TRUE,TRUE,18,6,5,12,20,48,28,36,46,72,FALSE,TRUE,258,output_area
E00029863,275,122,68,80,42,89,92,10,12,7,17,17,FALSE,FALSE,66,90,61,89,98,17,11,8,13,30,FALSE,FALSE,70,84,49,83,96,47,27,36,44,72,FALSE,FALSE,0,output_area
E00029864,319,135,99,99,95,86,96,9,11,5,5,19,FALSE,FALSE,99,99,95,87,99,16,9,6,4,32,FALSE,FALSE,97,99,93,80,97,45,25,34,34,73,FALSE,FALSE,0,output_area
E00029865,325,124,24,5,7,1,16,47,31,16,49,60,FALSE,TRUE,27,13,14,6,38,38,24,14,38,59,FALSE,TRUE,45,5,10,2,26,69,38,41,67,82,FALSE,FALSE,0,output_area
E00029866,287,148,58,77,40,97,64,41,31,32,61,32,FALSE,FALSE,59,88,60,96,80,35,24,22,43,41,FALSE,FALSE,67,82,48,95,75,67,38,45,70,77,FALSE,FALSE,0,output_area
E00029867,276,121,3,7,10,9,11,12,13,4,21,34,TRUE,TRUE,9,19,19,21,30,19,12,4,16,42,TRUE,TRUE,20,9,13,13,19,49,28,30,47,78,FALSE,TRUE,276,output_area
E00029868,313,124,6,8,11,5,19,17,21,21,23,36,TRUE,TRUE,11,22,21,15,42,21,18,16,18,43,FALSE,TRUE,23,10,14,7,30,53,33,42,47,78,FALSE,TRUE,0,output_area
E00029869,295,135,6,17,9,43,20,18,21,21,24,36,TRUE,TRUE,12,38,17,55,44,21,18,16,18,43,FALSE,TRUE,23,23,12,43,33,53,33,42,48,78,FALSE,TRUE,0,output_area
E00029870,254,127,83,86,30,100,77,10,12,6,19,17,FALSE,FALSE,83,93,53,99,89,17,10,7,15,30,FALSE,FALSE,78,88,40,100,85,47,26,35,46,72,FALSE,FALSE,0,output_area
E00029871,302,126,75,83,58,80,91,7,10,3,13,12,FALSE,FALSE,73,91,74,83,97,14,8,3,10,25,FALSE,FALSE,74,86,64,75,95,43,24,27,41,67,FALSE,FALSE,0,output_area
E00029872,256,119,100,100,63,100,100,9,10,5,6,18,FALSE,FALSE,100,100,77,99,100,16,8,6,4,32,FALSE,FALSE,99,100,68,99,100,45,24,34,36,73,FALSE,FALSE,0,output_area
E00029873,359,156,40,68,67,49,86,2,7,3,3,2,FALSE,FALSE,42,83,80,60,95,2,6,3,2,4,FALSE,FALSE,56,76,71,48,91,26,20,29,32,27,FALSE,FALSE,0,output_area
E00029874,234,104,18,17,16,29,18,37,26,26,49,24,FALSE,TRUE,21,37,32,45,40,32,21,19,38,37,FALSE,TRUE,39,23,22,33,29,65,36,44,67,76,FALSE,FALSE,0,output_area
E00029875,265,133,83,86,31,99,86,10,12,7,16,18,FALSE,FALSE,82,93,54,97,95,17,10,8,12,32,FALSE,FALSE,77,88,40,98,92,47,26,36,43,73,FALSE,FALSE,0,output_area
E00029876,304,120,27,13,18,3,26,50,35,26,55,57,FALSE,TRUE,29,30,38,11,51,40,28,19,40,58,FALSE,TRUE,46,17,27,5,40,70,41,44,68,81,FALSE,FALSE,0,output_area
E00029877,307,138,89,90,48,92,96,34,18,16,41,22,FALSE,FALSE,92,94,66,92,99,30,15,14,35,35,FALSE,FALSE,82,91,54,88,98,63,31,41,64,75,FALSE,FALSE,0,output_area
E00029878,356,135,43,70,90,41,71,12,21,16,19,18,FALSE,FALSE,45,84,92,54,86,18,18,14,15,32,FALSE,FALSE,58,77,89,42,81,49,33,41,46,73,FALSE,FALSE,0,output_area
E00029879,360,148,87,88,64,92,73,9,26,7,11,12,FALSE,FALSE,88,93,78,92,87,16,21,8,9,25,FALSE,FALSE,80,89,68,88,82,46,36,36,40,67,FALSE,FALSE,0,output_area
E00029880,373,132,8,5,11,3,8,22,26,26,24,45,TRUE,TRUE,13,12,21,10,24,23,21,19,18,50,FALSE,TRUE,25,5,14,4,14,55,36,44,48,80,FALSE,TRUE,0,output_area
E00029881,257,129,2,9,4,18,15,10,12,3,13,23,TRUE,TRUE,8,24,8,35,37,17,11,3,10,36,TRUE,TRUE,17,12,6,23,26,47,27,29,41,75,FALSE,TRUE,257,output_area
E00029882,327,120,79,84,82,56,96,15,18,21,23,24,FALSE,FALSE,79,92,88,65,99,20,15,16,18,37,FALSE,FALSE,76,87,82,53,97,51,31,42,47,76,FALSE,FALSE,0,output_area
E00029883,330,123,97,97,91,81,94,11,15,9,16,19,FALSE,FALSE,98,98,93,84,98,18,14,9,12,32,FALSE,FALSE,94,97,90,76,97,48,29,37,43,73,FALSE,FALSE,0,output_area
E00029884,274,137,56,76,56,88,68,40,26,32,55,34,FALSE,FALSE,57,87,73,88,84,34,21,22,40,42,FALSE,FALSE,66,82,62,82,78,66,36,45,68,78,FALSE,FALSE,0,output_area
E00029885,287,117,99,99,95,91,98,9,18,3,11,14,FALSE,FALSE,100,100,95,92,99,16,15,3,9,27,FALSE,FALSE,99,100,93,88,98,45,31,30,40,70,FALSE,FALSE,0,output_area
E00029886,257,122,13,54,77,50,39,17,26,32,24,24,FALSE,TRUE,18,71,85,61,62,21,21,22,18,37,FALSE,TRUE,34,61,78,49,53,52,36,45,48,76,FALSE,FALSE,0,output_area
E00029887,256,162,18,10,8,27,8,37,21,26,49,28,FALSE,TRUE,22,26,15,43,24,32,18,19,38,39,FALSE,TRUE,39,13,11,32,14,65,33,44,67,77,FALSE,FALSE,0,output_area
E00029888,193,94,8,14,10,29,17,23,31,32,24,43,TRUE,TRUE,13,33,19,45,39,23,24,22,18,48,FALSE,TRUE,26,19,13,33,28,55,38,45,48,79,FALSE,TRUE,0,output_area
E00029889,366,118,9,48,24,67,64,19,26,32,25,34,TRUE,TRUE,13,66,45,73,80,22,21,22,19,42,FALSE,TRUE,26,56,33,62,75,54,36,45,48,78,FALSE,TRUE,0,output_area
E00029890,270,128,36,66,74,69,53,57,45,42,77,57,FALSE,FALSE,37,81,83,75,72,44,37,29,52,58,FALSE,FALSE,52,74,76,64,65,72,49,48,75,81,FALSE,FALSE,0,output_area
E00029891,348,155,2,38,40,46,40,3,8,5,6,4,TRUE,TRUE,8,59,60,58,62,5,7,6,4,11,TRUE,TRUE,17,47,48,47,54,32,21,34,36,32,FALSE,TRUE,348,output_area
E00029892,311,126,2,28,21,42,40,8,21,6,9,12,TRUE,TRUE,7,51,41,55,62,16,18,7,7,23,TRUE,TRUE,15,38,29,43,53,45,33,35,38,65,FALSE,TRUE,311,output_area
E00029893,398,129,3,19,18,21,29,12,35,16,17,16,TRUE,TRUE,9,41,37,38,54,18,28,14,13,29,TRUE,TRUE,19,27,26,26,43,49,41,41,44,71,FALSE,TRUE,398,output_area
E00029894,275,110,2,14,16,14,22,10,21,9,13,12,TRUE,TRUE,8,32,31,28,45,17,18,9,10,25,TRUE,TRUE,17,18,22,18,34,46,33,37,41,67,FALSE,TRUE,275,output_area
E00029895,291,119,2,14,12,9,34,9,21,7,11,12,TRUE,TRUE,7,33,24,21,58,16,18,8,9,23,TRUE,TRUE,16,19,16,12,49,45,33,36,40,66,FALSE,TRUE,291,output_area
E00029896,280,122,60,78,83,49,88,16,26,21,24,26,FALSE,FALSE,61,88,89,60,95,21,21,16,18,38,FALSE,FALSE,68,83,84,49,92,52,36,42,48,76,FALSE,FALSE,0,output_area
E00029897,296,142,19,37,43,40,38,38,31,26,55,28,FALSE,TRUE,23,57,62,53,61,33,24,19,40,39,FALSE,TRUE,40,45,50,41,52,66,38,44,68,77,FALSE,FALSE,0,output_area
E00029898,279,117,44,71,85,41,79,14,21,21,23,21,FALSE,FALSE,47,84,90,54,90,19,18,16,18,34,FALSE,FALSE,59,78,86,42,86,50,33,42,47,74,FALSE,FALSE,0,output_area
E00029899,282,124,90,90,56,95,81,38,21,21,55,32,FALSE,FALSE,92,94,73,94,92,33,18,16,40,41,FALSE,FALSE,82,91,62,91,88,66,33,42,68,77,FALSE,FALSE,0,output_area
E00029900,342,172,62,78,42,97,64,16,26,16,24,28,FALSE,FALSE,62,89,62,96,80,21,21,14,18,39,FALSE,FALSE,69,83,49,96,75,52,36,41,48,77,FALSE,FALSE,0,output_area
E00029901,317,179,33,65,33,93,58,38,26,21,49,29,FALSE,FALSE,34,80,55,93,76,33,21,16,38,40,FALSE,FALSE,50,72,42,90,70,65,36,42,67,77,FALSE,FALSE,0,output_area
E00029902,283,118,1,10,7,19,15,6,7,2,5,10,TRUE,TRUE,5,26,13,35,36,12,7,3,4,20,TRUE,TRUE,11,13,9,24,25,40,21,26,34,62,FALSE,TRUE,283,output_area
E00029903,330,150,1,13,6,25,18,5,8,2,5,10,TRUE,TRUE,4,30,12,41,41,11,7,2,4,20,TRUE,TRUE,11,17,8,30,30,39,21,25,34,61,FALSE,TRUE,330,output_area
E00029904,292,123,39,68,24,91,81,14,15,12,25,24,FALSE,FALSE,40,82,45,92,92,20,14,11,19,37,FALSE,FALSE,54,75,33,88,89,51,29,39,48,76,FALSE,FALSE,0,output_area
E00029905,261,138,26,63,35,81,69,19,31,26,24,34,FALSE,TRUE,29,78,57,84,84,22,24,19,18,42,FALSE,TRUE,46,70,44,76,79,53,38,44,48,78,FALSE,FALSE,0,output_area
E00029906,251,110,4,10,12,8,23,14,21,16,23,23,TRUE,TRUE,10,26,21,19,46,20,18,14,18,36,FALSE,TRUE,21,13,15,11,34,51,33,41,47,75,FALSE,TRUE,0,output_area
E00029907,336,140,3,8,9,8,17,11,15,12,21,19,TRUE,TRUE,9,21,17,20,39,18,14,11,16,32,TRUE,TRUE,19,10,11,12,27,49,29,39,47,73,FALSE,TRUE,336,output_area
E00029908,277,131,7,47,38,44,65,4,40,57,3,3,TRUE,TRUE,12,65,59,56,81,7,32,37,3,9,FALSE,TRUE,25,54,46,44,76,34,45,53,32,30,FALSE,TRUE,0,output_area
E00029909,369,151,84,86,79,64,93,4,40,57,3,4,FALSE,FALSE,84,93,86,72,98,7,32,37,3,9,FALSE,FALSE,78,88,80,61,96,34,45,53,32,31,FALSE,FALSE,0,output_area
E00029910,324,140,81,85,57,91,77,31,9,79,30,10,FALSE,FALSE,80,92,73,92,90,27,8,64,26,20,FALSE,FALSE,76,88,62,88,85,60,23,76,54,60,FALSE,FALSE,0,output_area
E00029911,245,121,93,93,42,97,96,29,9,76,30,9,FALSE,FALSE,95,96,62,96,99,26,7,61,26,19,FALSE,FALSE,86,93,49,95,98,59,23,74,54,58,FALSE,FALSE,0,output_area
E00029912,357,129,95,95,94,59,98,5,8,4,2,6,FALSE,FALSE,97,97,94,67,100,9,7,4,2,17,FALSE,FALSE,89,94,93,56,99,37,22,31,29,46,FALSE,FALSE,0,output_area
E00029913,276,120,92,92,97,51,94,2,9,4,2,1,FALSE,FALSE,95,95,96,61,98,2,8,4,2,1,FALSE,FALSE,85,92,95,49,97,25,23,30,28,23,FALSE,FALSE,0,output_area
E00029914,281,116,0,9,6,20,12,4,51,58,3,3,TRUE,TRUE,2,25,13,37,32,7,43,38,3,9,TRUE,TRUE,7,12,9,25,21,34,53,53,32,30,TRUE,TRUE,281,output_area
E00029915,293,117,3,42,33,54,49,4,40,57,3,3,TRUE,TRUE,10,62,55,64,69,7,32,37,2,9,TRUE,TRUE,20,50,42,52,61,33,45,52,32,30,FALSE,TRUE,293,output_area
E00029916,259,105,87,88,63,86,89,3,45,57,1,3,FALSE,FALSE,88,93,77,87,96,5,37,37,1,8,FALSE,FALSE,80,89,68,80,93,31,49,53,21,30,FALSE,FALSE,0,output_area
E00029917,242,110,0,17,10,35,25,4,40,65,4,3,TRUE,TRUE,2,38,18,49,50,8,32,44,3,8,TRUE,TRUE,8,24,13,37,39,35,45,58,33,30,TRUE,TRUE,242,output_area
E00029918,307,127,89,89,84,70,88,3,35,65,4,1,FALSE,FALSE,91,94,89,75,95,5,28,44,3,3,FALSE,FALSE,81,90,85,65,92,31,41,58,33,25,FALSE,FALSE,0,output_area
E00029919,350,142,7,46,61,37,48,4,40,65,30,1,TRUE,TRUE,12,65,76,51,68,8,32,44,26,3,FALSE,TRUE,24,54,66,39,60,35,45,58,54,26,FALSE,TRUE,0,output_area
E00029920,242,123,42,69,51,80,73,4,35,64,3,3,FALSE,FALSE,44,84,69,83,87,8,28,44,2,9,FALSE,FALSE,57,77,57,74,82,35,41,57,32,30,FALSE,FALSE,0,output_area
E00029921,219,96,84,87,67,93,63,2,9,3,2,2,FALSE,FALSE,84,93,80,93,79,2,8,3,1,5,FALSE,FALSE,78,88,72,90,74,26,23,29,22,27,FALSE,FALSE,0,output_area
E00029922,385,167,82,85,90,49,93,4,8,2,2,5,FALSE,FALSE,81,92,92,60,98,7,7,2,2,15,FALSE,FALSE,77,88,89,48,96,33,21,23,27,39,FALSE,FALSE,0,output_area
E00029923,443,153,93,93,94,59,95,0,0,0,0,0,FALSE,FALSE,96,96,94,67,98,0,0,0,0,0,FALSE,FALSE,86,93,92,56,97,2,3,2,2,8,FALSE,FALSE,0,output_area
E00029924,356,155,92,92,80,80,88,31,10,74,30,9,FALSE,FALSE,95,95,87,82,95,28,8,58,26,19,FALSE,FALSE,84,92,81,74,92,61,24,72,55,59,FALSE,FALSE,0,output_area
E00029925,314,120,94,94,81,91,75,21,9,72,25,8,FALSE,FALSE,96,96,87,91,88,22,8,56,20,19,FALSE,FALSE,88,94,81,87,84,54,23,70,49,57,FALSE,FALSE,0,output_area
E00029926,251,113,15,49,31,81,43,34,10,79,30,10,FALSE,TRUE,19,67,53,83,64,29,8,64,27,20,FALSE,TRUE,35,56,40,75,56,62,24,76,55,61,FALSE,FALSE,0,output_area
E00029927,289,137,97,97,64,96,95,28,9,74,29,9,FALSE,FALSE,98,98,78,95,98,26,7,58,26,19,FALSE,FALSE,93,96,68,93,97,58,23,72,54,58,FALSE,FALSE,0,output_area
E00029928,235,116,80,85,28,99,87,27,8,72,29,9,FALSE,FALSE,80,92,50,97,95,25,7,56,26,19,FALSE,FALSE,76,87,37,98,92,58,22,70,54,58,FALSE,FALSE,0,output_area
E00029929,214,113,39,33,13,87,29,65,51,94,41,13,FALSE,FALSE,40,55,24,87,54,51,43,83,35,26,FALSE,FALSE,55,42,17,80,43,75,53,85,64,69,FALSE,FALSE,0,output_area
E00029930,289,123,39,53,44,61,56,65,51,96,44,13,FALSE,FALSE,41,70,63,70,74,52,43,87,36,25,FALSE,FALSE,55,60,51,59,68,75,53,86,65,68,FALSE,FALSE,0,output_area
E00029931,237,130,52,74,19,100,73,42,11,86,36,11,FALSE,FALSE,53,86,39,98,87,36,9,72,32,21,FALSE,FALSE,63,80,27,99,83,67,25,80,60,63,FALSE,FALSE,0,output_area
E00029932,258,117,51,74,52,83,76,41,12,86,36,10,FALSE,FALSE,52,86,70,85,89,35,10,72,32,20,FALSE,FALSE,63,80,58,78,84,67,26,80,61,62,FALSE,FALSE,0,output_area
E00029933,383,121,95,95,60,96,91,40,11,86,36,10,FALSE,FALSE,97,97,76,95,97,35,9,72,32,20,FALSE,FALSE,90,95,66,93,95,67,25,80,60,62,FALSE,FALSE,0,output_area
E00029934,269,119,90,90,74,84,86,37,10,79,36,10,FALSE,FALSE,93,95,84,85,94,32,8,64,32,20,FALSE,FALSE,83,91,76,78,91,65,24,76,60,60,FALSE,FALSE,0,output_area
E00029935,250,129,59,77,20,99,90,34,11,86,30,11,FALSE,FALSE,60,88,39,97,97,29,9,72,26,21,FALSE,FALSE,67,83,28,97,94,62,25,80,54,62,FALSE,FALSE,0,output_area
E00029936,300,133,79,84,39,97,84,26,8,72,30,8,FALSE,FALSE,78,92,59,95,94,25,7,56,26,19,FALSE,FALSE,76,87,47,94,90,57,22,70,54,57,FALSE,FALSE,0,output_area
E00029937,247,111,96,96,99,74,82,1,5,1,0,0,FALSE,FALSE,98,98,98,78,93,1,5,1,0,0,FALSE,FALSE,92,96,98,68,89,16,17,15,16,18,FALSE,FALSE,0,output_area
E00029938,337,125,98,98,100,63,100,2,7,2,1,1,FALSE,FALSE,99,99,98,71,100,1,6,2,1,1,FALSE,FALSE,97,99,99,60,100,21,19,25,20,22,FALSE,FALSE,0,output_area
E00029939,263,117,98,98,94,86,95,1,6,2,1,0,FALSE,FALSE,99,99,95,86,98,1,6,2,0,1,FALSE,FALSE,97,98,93,79,97,20,19,24,17,22,FALSE,FALSE,0,output_area
E00029940,313,134,99,99,87,92,99,20,75,55,30,7,FALSE,FALSE,100,100,91,93,100,22,69,36,26,18,FALSE,FALSE,99,100,88,89,100,54,71,51,55,54,FALSE,FALSE,0,output_area
E00029941,290,132,41,69,48,70,89,12,58,63,36,4,FALSE,FALSE,42,83,66,75,96,19,49,43,32,13,FALSE,FALSE,56,76,54,65,93,50,57,57,61,34,FALSE,FALSE,0,output_area
E00029942,274,153,35,66,79,75,42,40,99,64,55,7,FALSE,FALSE,37,81,86,79,64,35,99,44,40,18,FALSE,FALSE,52,73,80,69,55,67,99,57,68,52,FALSE,FALSE,0,output_area
E00029943,263,136,4,22,17,49,25,15,58,63,37,4,TRUE,TRUE,10,46,34,60,49,20,49,43,33,14,FALSE,TRUE,21,32,23,48,38,51,57,57,62,35,FALSE,TRUE,0,output_area
E00029944,280,119,73,82,55,82,90,2,15,5,7,2,FALSE,FALSE,71,91,72,84,97,3,14,5,5,4,FALSE,FALSE,73,86,61,76,94,29,29,32,37,27,FALSE,FALSE,0,output_area
E00029945,267,112,98,98,65,98,99,2,26,53,2,1,FALSE,FALSE,99,99,79,96,100,3,21,35,1,4,FALSE,FALSE,97,99,70,96,99,28,36,50,24,26,FALSE,FALSE,0,output_area
E00029946,228,97,14,55,18,93,52,3,51,58,2,4,FALSE,TRUE,18,72,38,93,72,6,43,38,1,9,FALSE,TRUE,34,62,26,90,65,33,53,53,25,31,FALSE,FALSE,0,output_area
E00029947,251,126,83,86,65,97,53,5,58,67,36,1,FALSE,FALSE,82,93,79,96,72,11,49,45,32,3,FALSE,FALSE,77,88,70,95,65,39,57,59,61,26,FALSE,FALSE,0,output_area
E00029948,301,121,1,16,17,19,21,6,40,65,30,3,TRUE,TRUE,5,36,35,36,44,12,32,44,26,9,TRUE,TRUE,11,22,24,24,33,40,45,58,54,30,FALSE,TRUE,301,output_area
E00029949,218,110,24,26,15,59,32,48,70,16,39,52,FALSE,TRUE,28,50,30,67,57,39,63,14,34,54,FALSE,TRUE,45,37,20,56,47,69,66,41,63,81,FALSE,FALSE,0,output_area
E00029950,191,100,21,21,18,43,24,43,70,5,39,52,FALSE,TRUE,25,45,37,56,49,36,63,5,34,54,FALSE,TRUE,43,31,26,44,38,68,66,32,63,81,FALSE,FALSE,0,output_area
E00029951,319,123,47,50,59,33,61,72,94,57,77,70,FALSE,FALSE,49,68,75,48,78,59,92,37,52,66,FALSE,FALSE,61,57,64,36,73,79,91,53,75,83,FALSE,FALSE,0,output_area
E00029952,222,113,54,23,28,24,29,78,91,66,55,75,FALSE,FALSE,55,46,50,40,54,65,89,45,40,69,FALSE,FALSE,65,32,38,29,43,81,88,59,68,83,FALSE,FALSE,0,output_area
E00029953,294,133,46,13,14,26,13,71,94,58,66,70,FALSE,FALSE,48,32,27,43,32,59,92,38,46,66,FALSE,FALSE,60,18,18,31,21,78,91,53,72,83,FALSE,FALSE,0,output_area
